"name","year","storm_num","date_time","status","status_full","longitude","latitude","maxWindSpeed","minWindPressure","NEQuadrant1","SEQuadrant1","SWQuadrant1","NWQuadrant1","NEQuadrant2","SEQuadrant2","SWQuadrant2","NWQuadrant2","NEQuadrant3","SEQuadrant3","SWQuadrant3","NWQuadrant3","max_status"
"Estelle",2016,6,2016-07-18 18:00:00,"TS","Tropical Storm",-115.3,17.9,55,992,140,130,80,110,80,50,30,80,0,0,0,0,"Tropical Storm"
"Estelle",2016,6,2016-07-19 00:00:00,"TS","Tropical Storm",-116.2,18.1,55,993,140,130,80,120,80,40,30,80,0,0,0,0,"Tropical Storm"
"Estelle",2016,6,2016-07-19 06:00:00,"TS","Tropical Storm",-117.1,18.4,55,993,140,130,80,120,80,40,30,80,0,0,0,0,"Tropical Storm"
"Estelle",2016,6,2016-07-19 12:00:00,"TS","Tropical Storm",-118.1,18.7,60,992,140,130,80,120,80,40,40,70,0,0,0,0,"Tropical Storm"
"Estelle",2016,6,2016-07-19 18:00:00,"TS","Tropical Storm",-119.2,18.9,60,991,140,130,80,120,70,40,40,70,0,0,0,0,"Tropical Storm"
"Estelle",2016,6,2016-07-20 00:00:00,"TS","Tropical Storm",-120.4,19,60,990,130,130,80,120,70,40,40,60,0,0,0,0,"Tropical Storm"
"Estelle",2016,6,2016-07-20 06:00:00,"TS","Tropical Storm",-121.6,19,60,990,130,120,80,120,70,40,40,60,0,0,0,0,"Tropical Storm"
"Estelle",2016,6,2016-07-20 12:00:00,"TS","Tropical Storm",-122.7,19.1,60,990,120,110,80,120,70,40,40,50,0,0,0,0,"Tropical Storm"
"Estelle",2016,6,2016-07-20 18:00:00,"TS","Tropical Storm",-123.8,19.2,55,992,120,100,80,110,60,40,40,50,0,0,0,0,"Tropical Storm"
"Estelle",2016,6,2016-07-21 00:00:00,"TS","Tropical Storm",-124.9,19.3,55,994,110,90,70,100,50,30,30,40,0,0,0,0,"Tropical Storm"
"Estelle",2016,6,2016-07-21 06:00:00,"TS","Tropical Storm",-126.1,19.5,55,996,100,80,60,90,40,0,0,30,0,0,0,0,"Tropical Storm"
"Estelle",2016,6,2016-07-21 12:00:00,"TS","Tropical Storm",-127.4,19.9,50,999,90,70,50,80,40,0,0,30,0,0,0,0,"Tropical Storm"
"Estelle",2016,6,2016-07-21 18:00:00,"TS","Tropical Storm",-128.9,20.4,45,1002,80,60,0,70,0,0,0,0,0,0,0,0,"Tropical Storm"
"Estelle",2016,6,2016-07-22 00:00:00,"LO","Other:LO",-130.2,20.8,40,1004,70,0,0,60,0,0,0,0,0,0,0,0,"Tropical Storm"
"Estelle",2016,6,2016-07-22 06:00:00,"LO","Other:LO",-131.5,21.1,35,1005,60,0,0,50,0,0,0,0,0,0,0,0,"Tropical Storm"
"Estelle",2016,6,2016-07-22 12:00:00,"LO","Other:LO",-132.8,21.5,35,1005,60,0,0,50,0,0,0,0,0,0,0,0,"Tropical Storm"
"Estelle",2016,6,2016-07-22 18:00:00,"LO","Other:LO",-134.1,22.1,30,1006,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Estelle",2016,6,2016-07-23 00:00:00,"LO","Other:LO",-135.3,22.6,30,1007,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Estelle",2016,6,2016-07-23 06:00:00,"LO","Other:LO",-136.4,23,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Estelle",2016,6,2016-07-23 12:00:00,"LO","Other:LO",-137.5,23.4,30,1009,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Estelle",2016,6,2016-07-23 18:00:00,"LO","Other:LO",-138.8,23.7,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Estelle",2016,6,2016-07-24 00:00:00,"LO","Other:LO",-140.1,24,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Estelle",2016,6,2016-07-24 06:00:00,"LO","Other:LO",-141.6,24.3,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Frank",2016,7,2016-07-21 06:00:00,"TD","Tropical Depression",-101.5,13.2,30,1007,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Frank",2016,7,2016-07-21 12:00:00,"TS","Tropical Storm",-102.5,14,35,1006,50,30,0,30,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Frank",2016,7,2016-07-21 18:00:00,"TS","Tropical Storm",-103.6,14.8,40,1005,50,30,0,30,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Frank",2016,7,2016-07-22 00:00:00,"TS","Tropical Storm",-104.7,15.6,45,1004,50,30,0,30,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Frank",2016,7,2016-07-22 06:00:00,"TS","Tropical Storm",-105.8,16.4,45,1000,60,50,0,40,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Frank",2016,7,2016-07-22 12:00:00,"TS","Tropical Storm",-106.9,17.2,45,1000,70,50,30,60,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Frank",2016,7,2016-07-22 18:00:00,"TS","Tropical Storm",-107.8,17.7,50,1000,70,60,40,60,30,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Frank",2016,7,2016-07-23 00:00:00,"TS","Tropical Storm",-108.5,18,55,998,80,60,40,70,30,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Frank",2016,7,2016-07-23 06:00:00,"TS","Tropical Storm",-109.1,18.3,55,994,80,60,40,70,30,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Frank",2016,7,2016-07-23 12:00:00,"TS","Tropical Storm",-109.7,18.6,55,994,80,60,40,70,30,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Frank",2016,7,2016-07-23 18:00:00,"TS","Tropical Storm",-110.3,19,55,994,80,60,40,70,30,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Frank",2016,7,2016-07-24 00:00:00,"TS","Tropical Storm",-110.8,19.3,55,994,80,60,40,70,30,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Frank",2016,7,2016-07-24 06:00:00,"TS","Tropical Storm",-111.4,19.6,55,994,80,70,40,70,30,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Frank",2016,7,2016-07-24 12:00:00,"TS","Tropical Storm",-111.9,19.8,55,994,60,70,40,70,30,30,0,0,0,0,0,0,"Hurricane: Category 1"
"Frank",2016,7,2016-07-24 18:00:00,"TS","Tropical Storm",-112.3,19.9,60,992,60,70,40,70,40,30,0,30,0,0,0,0,"Hurricane: Category 1"
"Frank",2016,7,2016-07-25 00:00:00,"TS","Tropical Storm",-112.8,20.1,60,992,60,70,40,60,40,30,0,30,0,0,0,0,"Hurricane: Category 1"
"Frank",2016,7,2016-07-25 06:00:00,"TS","Tropical Storm",-113.2,20.2,55,994,60,70,40,60,40,30,0,30,0,0,0,0,"Hurricane: Category 1"
"Frank",2016,7,2016-07-25 12:00:00,"TS","Tropical Storm",-113.7,20.3,50,994,60,70,40,60,40,30,0,30,0,0,0,0,"Hurricane: Category 1"
"Frank",2016,7,2016-07-25 18:00:00,"TS","Tropical Storm",-114.2,20.5,45,996,60,60,40,60,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Frank",2016,7,2016-07-26 00:00:00,"TS","Tropical Storm",-114.7,20.7,50,994,60,60,40,60,30,30,0,30,0,0,0,0,"Hurricane: Category 1"
"Frank",2016,7,2016-07-26 06:00:00,"TS","Tropical Storm",-115.4,20.9,55,994,60,60,40,60,30,30,0,30,0,0,0,0,"Hurricane: Category 1"
"Frank",2016,7,2016-07-26 12:00:00,"HU","Hurricane: Category 1",-116.2,21.1,65,989,70,60,40,60,30,30,30,30,20,0,0,0,"Hurricane: Category 1"
"Frank",2016,7,2016-07-26 18:00:00,"HU","Hurricane: Category 1",-117.2,21.3,70,986,80,60,50,80,40,30,30,40,20,0,0,20,"Hurricane: Category 1"
"Frank",2016,7,2016-07-27 00:00:00,"HU","Hurricane: Category 1",-118.2,21.6,75,979,80,60,50,80,40,30,30,40,20,0,0,20,"Hurricane: Category 1"
"Frank",2016,7,2016-07-27 06:00:00,"HU","Hurricane: Category 1",-119.2,22,75,985,50,40,40,50,30,20,20,30,20,0,0,20,"Hurricane: Category 1"
"Frank",2016,7,2016-07-27 12:00:00,"TS","Tropical Storm",-120.3,22.4,60,993,50,40,40,50,30,20,20,30,0,0,0,0,"Hurricane: Category 1"
"Frank",2016,7,2016-07-27 18:00:00,"TS","Tropical Storm",-121.4,22.9,55,996,40,30,30,50,20,0,0,20,0,0,0,0,"Hurricane: Category 1"
"Frank",2016,7,2016-07-28 00:00:00,"TS","Tropical Storm",-122.4,23.2,45,1000,40,30,30,50,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Frank",2016,7,2016-07-28 06:00:00,"TS","Tropical Storm",-123.3,23.4,35,1004,40,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Frank",2016,7,2016-07-28 12:00:00,"LO","Other:LO",-124.1,23.6,30,1006,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Frank",2016,7,2016-07-28 18:00:00,"LO","Other:LO",-124.6,24,25,1007,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Frank",2016,7,2016-07-29 00:00:00,"LO","Other:LO",-125.1,24.1,25,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Frank",2016,7,2016-07-29 06:00:00,"LO","Other:LO",-125.6,24.2,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Frank",2016,7,2016-07-29 12:00:00,"LO","Other:LO",-126,24.2,20,1011,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Frank",2016,7,2016-07-29 18:00:00,"LO","Other:LO",-126.4,24.1,20,1011,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Frank",2016,7,2016-07-30 00:00:00,"LO","Other:LO",-126.7,23.8,20,1011,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Frank",2016,7,2016-07-30 06:00:00,"LO","Other:LO",-127,23.6,20,1011,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Frank",2016,7,2016-07-30 12:00:00,"LO","Other:LO",-127.3,23.4,20,1011,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Frank",2016,7,2016-07-30 18:00:00,"LO","Other:LO",-127.7,23.2,20,1011,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 1"
"Georgette",2016,8,2016-07-21 00:00:00,"LO","Other:LO",-111,9.5,25,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 4"
"Georgette",2016,8,2016-07-21 06:00:00,"TD","Tropical Depression",-111.7,9.7,25,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 4"
"Georgette",2016,8,2016-07-21 12:00:00,"TD","Tropical Depression",-112.4,10,25,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 4"
"Georgette",2016,8,2016-07-21 18:00:00,"TD","Tropical Depression",-113.4,10.5,30,1006,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 4"
"Georgette",2016,8,2016-07-22 00:00:00,"TD","Tropical Depression",-114.4,11.1,30,1006,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 4"
"Georgette",2016,8,2016-07-22 06:00:00,"TD","Tropical Depression",-115.4,11.6,30,1006,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 4"
"Georgette",2016,8,2016-07-22 12:00:00,"TS","Tropical Storm",-116.6,12.1,40,1004,30,30,0,30,0,0,0,0,0,0,0,0,"Hurricane: Category 4"
"Georgette",2016,8,2016-07-22 18:00:00,"TS","Tropical Storm",-117.9,12.6,50,1002,50,50,30,50,30,0,0,20,0,0,0,0,"Hurricane: Category 4"
"Georgette",2016,8,2016-07-23 00:00:00,"TS","Tropical Storm",-118.9,13,55,1001,50,50,30,50,30,0,0,20,0,0,0,0,"Hurricane: Category 4"
"Georgette",2016,8,2016-07-23 06:00:00,"TS","Tropical Storm",-120,13.4,55,1001,50,50,30,50,30,0,0,30,0,0,0,0,"Hurricane: Category 4"
"Georgette",2016,8,2016-07-23 12:00:00,"TS","Tropical Storm",-121,13.6,55,1001,50,50,30,50,30,0,0,30,0,0,0,0,"Hurricane: Category 4"
"Georgette",2016,8,2016-07-23 18:00:00,"TS","Tropical Storm",-121.8,13.8,60,997,60,50,40,50,40,30,0,20,0,0,0,0,"Hurricane: Category 4"
"Georgette",2016,8,2016-07-24 00:00:00,"HU","Hurricane: Category 1",-122.7,14.1,65,993,60,50,40,60,40,30,20,30,20,0,0,0,"Hurricane: Category 4"
"Georgette",2016,8,2016-07-24 06:00:00,"HU","Hurricane: Category 1",-123.5,14.5,70,988,60,50,40,60,40,30,20,30,20,15,0,15,"Hurricane: Category 4"
"Georgette",2016,8,2016-07-24 12:00:00,"HU","Hurricane: Category 1",-124.3,14.9,75,983,60,50,40,50,30,30,20,30,20,15,10,15,"Hurricane: Category 4"
"Georgette",2016,8,2016-07-24 18:00:00,"HU","Hurricane: Category 2",-125.1,15.4,90,972,60,50,40,50,30,30,20,30,15,15,10,15,"Hurricane: Category 4"
"Georgette",2016,8,2016-07-25 00:00:00,"HU","Hurricane: Category 3",-125.8,16,105,961,50,50,40,50,20,20,20,20,15,15,10,15,"Hurricane: Category 4"
"Georgette",2016,8,2016-07-25 06:00:00,"HU","Hurricane: Category 4",-126.4,16.6,115,952,40,40,30,40,20,20,10,20,10,10,5,10,"Hurricane: Category 4"
"Georgette",2016,8,2016-07-25 12:00:00,"HU","Hurricane: Category 3",-127,17.2,110,956,40,40,30,40,20,20,10,20,10,10,5,10,"Hurricane: Category 4"
"Georgette",2016,8,2016-07-25 18:00:00,"HU","Hurricane: Category 3",-127.6,17.7,100,964,40,40,30,40,20,20,10,20,10,10,5,10,"Hurricane: Category 4"
"Georgette",2016,8,2016-07-26 00:00:00,"HU","Hurricane: Category 2",-128,18,85,974,40,40,30,40,20,20,10,20,10,10,5,10,"Hurricane: Category 4"
"Georgette",2016,8,2016-07-26 06:00:00,"HU","Hurricane: Category 1",-128.2,18.1,75,982,40,40,30,40,20,20,10,20,10,10,0,10,"Hurricane: Category 4"
"Georgette",2016,8,2016-07-26 12:00:00,"HU","Hurricane: Category 1",-128.3,18.2,65,988,40,40,30,40,20,20,10,20,10,10,0,10,"Hurricane: Category 4"
"Georgette",2016,8,2016-07-26 18:00:00,"TS","Tropical Storm",-128.4,18.3,55,994,40,40,30,40,20,20,0,20,0,0,0,0,"Hurricane: Category 4"
"Georgette",2016,8,2016-07-27 00:00:00,"TS","Tropical Storm",-128.5,18.6,45,1001,40,40,30,40,0,0,0,0,0,0,0,0,"Hurricane: Category 4"
"Georgette",2016,8,2016-07-27 06:00:00,"LO","Other:LO",-128.7,19,35,1006,20,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 4"
"Georgette",2016,8,2016-07-27 12:00:00,"LO","Other:LO",-129.3,19.5,30,1007,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 4"
"Georgette",2016,8,2016-07-27 18:00:00,"LO","Other:LO",-130.1,20,30,1007,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 4"
"Georgette",2016,8,2016-07-28 00:00:00,"LO","Other:LO",-131.1,20.4,30,1007,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 4"
"Georgette",2016,8,2016-07-28 06:00:00,"LO","Other:LO",-132.1,20.6,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 4"
"Georgette",2016,8,2016-07-28 12:00:00,"LO","Other:LO",-133.1,20.7,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 4"
"Georgette",2016,8,2016-07-28 18:00:00,"LO","Other:LO",-134,20.8,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 4"
"Georgette",2016,8,2016-07-29 00:00:00,"LO","Other:LO",-134.9,20.7,20,1011,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 4"
"Georgette",2016,8,2016-07-29 06:00:00,"LO","Other:LO",-135.9,20.5,20,1011,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 4"
"Georgette",2016,8,2016-07-29 12:00:00,"LO","Other:LO",-137.1,20.3,20,1012,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 4"
"Georgette",2016,8,2016-07-29 18:00:00,"LO","Other:LO",-138.4,20.1,20,1012,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 4"
"Georgette",2016,8,2016-07-30 00:00:00,"LO","Other:LO",-139.6,20,20,1012,0,0,0,0,0,0,0,0,0,0,0,0,"Hurricane: Category 4"
"Howard",2016,9,2016-07-31 12:00:00,"TD","Tropical Depression",-119.8,14.7,30,1007,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Howard",2016,9,2016-07-31 18:00:00,"TD","Tropical Depression",-120.6,15.1,30,1006,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Howard",2016,9,2016-08-01 00:00:00,"TD","Tropical Depression",-121.5,15.5,30,1006,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Howard",2016,9,2016-08-01 06:00:00,"TS","Tropical Storm",-122.4,15.9,35,1005,40,40,0,40,0,0,0,0,0,0,0,0,"Tropical Storm"
"Howard",2016,9,2016-08-01 12:00:00,"TS","Tropical Storm",-123.4,16.4,40,1001,50,40,0,40,0,0,0,0,0,0,0,0,"Tropical Storm"
"Howard",2016,9,2016-08-01 18:00:00,"TS","Tropical Storm",-124.5,16.8,40,1001,50,50,0,40,0,0,0,0,0,0,0,0,"Tropical Storm"
"Howard",2016,9,2016-08-02 00:00:00,"TS","Tropical Storm",-125.8,17.4,45,999,60,60,0,60,0,0,0,0,0,0,0,0,"Tropical Storm"
"Howard",2016,9,2016-08-02 06:00:00,"TS","Tropical Storm",-127,18,50,998,90,90,0,80,40,0,0,40,0,0,0,0,"Tropical Storm"
"Howard",2016,9,2016-08-02 12:00:00,"TS","Tropical Storm",-128.3,18.5,50,999,90,90,0,80,40,0,0,40,0,0,0,0,"Tropical Storm"
"Howard",2016,9,2016-08-02 18:00:00,"TS","Tropical Storm",-129.5,19,50,999,90,90,0,80,40,0,0,40,0,0,0,0,"Tropical Storm"
"Howard",2016,9,2016-08-03 00:00:00,"TS","Tropical Storm",-130.7,19.5,45,1003,90,60,0,80,0,0,0,0,0,0,0,0,"Tropical Storm"
"Howard",2016,9,2016-08-03 06:00:00,"TS","Tropical Storm",-131.9,20.1,40,1005,70,60,0,60,0,0,0,0,0,0,0,0,"Tropical Storm"
"Howard",2016,9,2016-08-03 12:00:00,"LO","Other:LO",-133.1,20.6,35,1006,70,60,0,60,0,0,0,0,0,0,0,0,"Tropical Storm"
"Howard",2016,9,2016-08-03 18:00:00,"LO","Other:LO",-134.5,21.1,35,1007,60,0,0,60,0,0,0,0,0,0,0,0,"Tropical Storm"
"Howard",2016,9,2016-08-04 00:00:00,"LO","Other:LO",-135.9,21.5,35,1007,60,0,0,60,0,0,0,0,0,0,0,0,"Tropical Storm"
"Howard",2016,9,2016-08-04 06:00:00,"LO","Other:LO",-137.4,21.8,35,1007,60,0,0,60,0,0,0,0,0,0,0,0,"Tropical Storm"
"Howard",2016,9,2016-08-04 12:00:00,"LO","Other:LO",-138.8,22,35,1007,60,0,0,60,0,0,0,0,0,0,0,0,"Tropical Storm"
"Howard",2016,9,2016-08-04 18:00:00,"LO","Other:LO",-140.1,22.2,35,1008,60,0,0,60,0,0,0,0,0,0,0,0,"Tropical Storm"
"Howard",2016,9,2016-08-05 00:00:00,"LO","Other:LO",-141.5,22.2,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Howard",2016,9,2016-08-05 06:00:00,"LO","Other:LO",-143,22.2,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Howard",2016,9,2016-08-05 12:00:00,"LO","Other:LO",-144.4,22.2,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Howard",2016,9,2016-08-05 18:00:00,"LO","Other:LO",-145.8,22.2,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Howard",2016,9,2016-08-06 00:00:00,"LO","Other:LO",-147.2,22.2,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Howard",2016,9,2016-08-06 06:00:00,"LO","Other:LO",-148.6,22.2,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Howard",2016,9,2016-08-06 12:00:00,"LO","Other:LO",-150,22.1,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Howard",2016,9,2016-08-06 18:00:00,"LO","Other:LO",-151.6,22.1,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Howard",2016,9,2016-08-07 00:00:00,"LO","Other:LO",-153.3,22,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Howard",2016,9,2016-08-07 06:00:00,"LO","Other:LO",-154.8,21.8,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Howard",2016,9,2016-08-07 12:00:00,"LO","Other:LO",-156.4,21.7,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivette",2016,10,2016-08-03 00:00:00,"TD","Tropical Depression",-116.7,13.8,30,1007,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivette",2016,10,2016-08-03 06:00:00,"TS","Tropical Storm",-118.3,14,35,1006,40,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivette",2016,10,2016-08-03 12:00:00,"TS","Tropical Storm",-119.8,14.2,40,1005,50,30,0,50,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivette",2016,10,2016-08-03 18:00:00,"TS","Tropical Storm",-121.4,14.4,40,1004,60,40,0,60,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivette",2016,10,2016-08-04 00:00:00,"TS","Tropical Storm",-122.8,14.6,40,1004,60,40,0,60,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivette",2016,10,2016-08-04 06:00:00,"TS","Tropical Storm",-124.1,14.7,40,1004,70,40,0,60,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivette",2016,10,2016-08-04 12:00:00,"TS","Tropical Storm",-125.5,14.8,40,1003,70,40,0,50,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivette",2016,10,2016-08-04 18:00:00,"TS","Tropical Storm",-126.7,14.8,45,1002,60,40,0,40,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivette",2016,10,2016-08-05 00:00:00,"TS","Tropical Storm",-128,14.8,45,1002,60,40,0,40,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivette",2016,10,2016-08-05 06:00:00,"TS","Tropical Storm",-129.2,14.9,45,1002,60,40,0,40,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivette",2016,10,2016-08-05 12:00:00,"TS","Tropical Storm",-130.3,15.1,45,1001,70,50,20,50,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivette",2016,10,2016-08-05 18:00:00,"TS","Tropical Storm",-131.2,15.3,50,1000,70,50,20,50,30,0,0,0,0,0,0,0,"Tropical Storm"
"Ivette",2016,10,2016-08-06 00:00:00,"TS","Tropical Storm",-132.1,15.4,50,1000,80,60,30,60,30,0,0,0,0,0,0,0,"Tropical Storm"
"Ivette",2016,10,2016-08-06 06:00:00,"TS","Tropical Storm",-133.1,15.6,45,1002,80,60,30,60,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivette",2016,10,2016-08-06 12:00:00,"TS","Tropical Storm",-134,15.8,45,1003,80,60,30,60,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivette",2016,10,2016-08-06 18:00:00,"TS","Tropical Storm",-134.9,16.1,45,1003,80,60,30,60,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivette",2016,10,2016-08-07 00:00:00,"TS","Tropical Storm",-135.9,16.4,40,1004,80,60,30,60,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivette",2016,10,2016-08-07 06:00:00,"TS","Tropical Storm",-136.8,16.7,40,1005,70,0,0,50,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivette",2016,10,2016-08-07 12:00:00,"TS","Tropical Storm",-137.7,17,35,1006,70,0,0,50,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivette",2016,10,2016-08-07 18:00:00,"TS","Tropical Storm",-138.5,17.2,35,1006,70,0,0,50,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivette",2016,10,2016-08-08 00:00:00,"TS","Tropical Storm",-139.4,17.2,35,1006,70,0,0,50,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivette",2016,10,2016-08-08 06:00:00,"TD","Tropical Depression",-140.1,17.1,30,1007,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivette",2016,10,2016-08-08 12:00:00,"TD","Tropical Depression",-140.7,17.1,30,1009,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivette",2016,10,2016-08-08 18:00:00,"LO","Other:LO",-141.3,17.1,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivette",2016,10,2016-08-09 00:00:00,"LO","Other:LO",-142.2,17.1,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivette",2016,10,2016-08-09 06:00:00,"LO","Other:LO",-143.2,17,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivette",2016,10,2016-08-09 12:00:00,"LO","Other:LO",-144.4,16.9,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivette",2016,10,2016-08-09 18:00:00,"LO","Other:LO",-145.6,16.7,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivette",2016,10,2016-08-10 00:00:00,"LO","Other:LO",-146.8,16.4,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivette",2016,10,2016-08-10 06:00:00,"LO","Other:LO",-148.3,16,25,1011,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivette",2016,10,2016-08-10 12:00:00,"LO","Other:LO",-150,15.6,25,1011,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivette",2016,10,2016-08-10 18:00:00,"LO","Other:LO",-151.7,15.2,25,1011,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Ivette",2016,10,2016-08-11 00:00:00,"LO","Other:LO",-153.4,14.8,25,1011,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Javier",2016,11,2016-08-06 18:00:00,"LO","Other:LO",-102.5,17.7,25,1004,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Javier",2016,11,2016-08-07 00:00:00,"LO","Other:LO",-103.5,18,30,1003,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Javier",2016,11,2016-08-07 06:00:00,"TD","Tropical Depression",-104.5,18.5,30,1002,0,0,0,0,0,0,0,0,0,0,0,0,"Tropical Storm"
"Javier",2016,11,2016-08-07 12:00:00,"TS","Tropical Storm",-105.5,19,35,1001,90,90,0,60,0,0,0,0,0,0,0,0,"Tropical Storm"
